Time,Dominant Emotion,All Emotions
18:19:00,fear,"{'angry': np.float32(0.0005794067), 'disgust': np.float32(1.4411883e-11), 'fear': np.float32(86.64947), 'happy': np.float32(0.052752648), 'sad': np.float32(0.050531723), 'surprise': np.float32(0.0034262338), 'neutral': np.float32(13.243245)}"
18:19:00,fear,"{'angry': np.float32(0.00053316524), 'disgust': np.float32(2.7076037e-12), 'fear': np.float32(78.7071), 'happy': np.float32(0.0051156324), 'sad': np.float32(0.07260808), 'surprise': np.float32(0.006802851), 'neutral': np.float32(21.207848)}"
18:19:00,neutral,"{'angry': np.float32(3.3636649), 'disgust': np.float32(0.00014962487), 'fear': np.float32(1.96494), 'happy': np.float32(10.854942), 'sad': np.float32(9.411491), 'surprise': np.float32(0.05145367), 'neutral': np.float32(74.353355)}"
18:19:00,neutral,"{'angry': np.float32(3.3636649), 'disgust': np.float32(0.00014962487), 'fear': np.float32(1.96494), 'happy': np.float32(10.854942), 'sad': np.float32(9.411491), 'surprise': np.float32(0.05145367), 'neutral': np.float32(74.353355)}"
18:19:00,fear,"{'angry': np.float32(0.00018858378), 'disgust': np.float32(1.4156716e-12), 'fear': np.float32(53.736084), 'happy': np.float32(0.008657825), 'sad': np.float32(0.04441665), 'surprise': np.float32(0.010135575), 'neutral': np.float32(46.200516)}"
18:19:00,neutral,"{'angry': np.float32(11.48052), 'disgust': np.float32(0.00023665796), 'fear': np.float32(2.4234138), 'happy': np.float32(2.39965), 'sad': np.float32(32.185734), 'surprise': np.float32(0.011559844), 'neutral': np.float32(51.49889)}"
18:19:00,neutral,"{'angry': np.float32(11.48052), 'disgust': np.float32(0.00023665796), 'fear': np.float32(2.4234138), 'happy': np.float32(2.39965), 'sad': np.float32(32.185734), 'surprise': np.float32(0.011559844), 'neutral': np.float32(51.49889)}"
18:19:00,fear,"{'angry': np.float32(0.00025575262), 'disgust': np.float32(2.0055344e-12), 'fear': np.float32(55.63771), 'happy': np.float32(0.022045236), 'sad': np.float32(0.040687818), 'surprise': np.float32(0.010160205), 'neutral': np.float32(44.289135)}"
18:19:00,fear,"{'angry': np.float32(0.00025575262), 'disgust': np.float32(2.0055344e-12), 'fear': np.float32(55.63771), 'happy': np.float32(0.022045236), 'sad': np.float32(0.040687818), 'surprise': np.float32(0.010160205), 'neutral': np.float32(44.289135)}"
18:19:00,neutral,"{'angry': np.float32(2.1794636), 'disgust': np.float32(0.00013466885), 'fear': np.float32(0.5366401), 'happy': np.float32(5.7732573), 'sad': np.float32(8.709748), 'surprise': np.float32(0.19171692), 'neutral': np.float32(82.60905)}"
18:19:00,neutral,"{'angry': np.float32(2.462906), 'disgust': np.float32(4.1756804e-05), 'fear': np.float32(0.6829766), 'happy': np.float32(0.63046867), 'sad': np.float32(8.784855), 'surprise': np.float32(0.11028026), 'neutral': np.float32(87.32847)}"
18:19:00,neutral,"{'angry': np.float32(2.462906), 'disgust': np.float32(4.1756804e-05), 'fear': np.float32(0.6829766), 'happy': np.float32(0.63046867), 'sad': np.float32(8.784855), 'surprise': np.float32(0.11028026), 'neutral': np.float32(87.32847)}"
18:19:00,neutral,"{'angry': np.float32(3.612582), 'disgust': np.float32(0.00033254386), 'fear': np.float32(2.615019), 'happy': np.float32(1.6885132), 'sad': np.float32(12.970657), 'surprise': np.float32(0.07554836), 'neutral': np.float32(79.037346)}"
18:19:00,neutral,"{'angry': np.float32(3.612582), 'disgust': np.float32(0.00033254386), 'fear': np.float32(2.615019), 'happy': np.float32(1.6885132), 'sad': np.float32(12.970657), 'surprise': np.float32(0.07554836), 'neutral': np.float32(79.037346)}"
18:19:00,fear,"{'angry': np.float32(0.0007750777), 'disgust': np.float32(1.3979977e-11), 'fear': np.float32(64.46351), 'happy': np.float32(0.036450196), 'sad': np.float32(0.074365735), 'surprise': np.float32(0.0082587), 'neutral': np.float32(35.416637)}"
18:19:00,fear,"{'angry': np.float32(0.00082319696), 'disgust': np.float32(7.67295e-12), 'fear': np.float32(63.787453), 'happy': np.float32(0.022210352), 'sad': np.float32(0.07650417), 'surprise': np.float32(0.0056136544), 'neutral': np.float32(36.1074)}"
18:19:01,fear,"{'angry': np.float32(0.00082319696), 'disgust': np.float32(7.67295e-12), 'fear': np.float32(63.787453), 'happy': np.float32(0.022210352), 'sad': np.float32(0.07650417), 'surprise': np.float32(0.0056136544), 'neutral': np.float32(36.1074)}"
18:19:01,fear,"{'angry': np.float32(0.00081104995), 'disgust': np.float32(1.3074453e-11), 'fear': np.float32(64.37217), 'happy': np.float32(0.039994203), 'sad': np.float32(0.08451308), 'surprise': np.float32(0.005424), 'neutral': np.float32(35.49709)}"
18:19:01,fear,"{'angry': np.float32(0.00081104995), 'disgust': np.float32(1.3074453e-11), 'fear': np.float32(64.37217), 'happy': np.float32(0.039994203), 'sad': np.float32(0.08451308), 'surprise': np.float32(0.005424), 'neutral': np.float32(35.49709)}"
18:19:01,fear,"{'angry': np.float32(0.00048242946), 'disgust': np.float32(5.452935e-12), 'fear': np.float32(84.02025), 'happy': np.float32(0.05885961), 'sad': np.float32(0.055354666), 'surprise': np.float32(0.004243555), 'neutral': np.float32(15.860818)}"
18:19:01,fear,"{'angry': np.float32(0.00034598782), 'disgust': np.float32(4.1338244e-12), 'fear': np.float32(89.00375), 'happy': np.float32(0.102927364), 'sad': np.float32(0.03440127), 'surprise': np.float32(0.00609405), 'neutral': np.float32(10.852479)}"
18:19:01,fear,"{'angry': np.float32(0.00034598782), 'disgust': np.float32(4.1338244e-12), 'fear': np.float32(89.00375), 'happy': np.float32(0.102927364), 'sad': np.float32(0.03440127), 'surprise': np.float32(0.00609405), 'neutral': np.float32(10.852479)}"
18:19:01,fear,"{'angry': np.float32(0.00020657762), 'disgust': np.float32(1.8018498e-12), 'fear': np.float32(89.734146), 'happy': np.float32(0.08159493), 'sad': np.float32(0.025128907), 'surprise': np.float32(0.006361015), 'neutral': np.float32(10.152564)}"
18:19:01,fear,"{'angry': np.float32(0.00021053158), 'disgust': np.float32(1.937055e-12), 'fear': np.float32(91.295616), 'happy': np.float32(0.118872516), 'sad': np.float32(0.019907368), 'surprise': np.float32(0.0066601764), 'neutral': np.float32(8.558744)}"
18:19:01,fear,"{'angry': np.float32(0.00021053158), 'disgust': np.float32(1.937055e-12), 'fear': np.float32(91.295616), 'happy': np.float32(0.118872516), 'sad': np.float32(0.019907368), 'surprise': np.float32(0.0066601764), 'neutral': np.float32(8.558744)}"
18:19:01,fear,"{'angry': np.float32(0.00020724902), 'disgust': np.float32(2.435115e-12), 'fear': np.float32(87.08539), 'happy': np.float32(0.36906248), 'sad': np.float32(0.015624491), 'surprise': np.float32(0.0064090313), 'neutral': np.float32(12.523314)}"
18:19:01,fear,"{'angry': np.float32(0.00020724902), 'disgust': np.float32(2.435115e-12), 'fear': np.float32(87.08539), 'happy': np.float32(0.36906248), 'sad': np.float32(0.015624491), 'surprise': np.float32(0.0064090313), 'neutral': np.float32(12.523314)}"
18:19:01,neutral,"{'angry': np.float32(4.0945206), 'disgust': np.float32(5.1902833e-07), 'fear': np.float32(1.8202475), 'happy': np.float32(0.0002577108), 'sad': np.float32(16.289541), 'surprise': np.float32(0.00017504147), 'neutral': np.float32(77.795265)}"
18:19:01,sad,"{'angry': np.float32(11.711425), 'disgust': np.float32(2.0776457e-05), 'fear': np.float32(11.20973), 'happy': np.float32(0.00080070295), 'sad': np.float32(41.957317), 'surprise': np.float32(0.0010989209), 'neutral': np.float32(35.11961)}"
18:19:01,sad,"{'angry': np.float32(11.711425), 'disgust': np.float32(2.0776457e-05), 'fear': np.float32(11.20973), 'happy': np.float32(0.00080070295), 'sad': np.float32(41.957317), 'surprise': np.float32(0.0010989209), 'neutral': np.float32(35.11961)}"
18:19:01,neutral,"{'angry': np.float32(7.99694), 'disgust': np.float32(1.5416861e-05), 'fear': np.float32(7.29858), 'happy': np.float32(0.0018061561), 'sad': np.float32(32.297424), 'surprise': np.float32(0.0013244147), 'neutral': np.float32(52.40391)}"
18:19:01,neutral,"{'angry': np.float32(7.99694), 'disgust': np.float32(1.5416861e-05), 'fear': np.float32(7.29858), 'happy': np.float32(0.0018061561), 'sad': np.float32(32.297424), 'surprise': np.float32(0.0013244147), 'neutral': np.float32(52.40391)}"
18:19:01,fear,"{'angry': np.float32(0.00030195015), 'disgust': np.float32(1.694057e-13), 'fear': np.float32(77.31468), 'happy': np.float32(0.115457386), 'sad': np.float32(0.0055626947), 'surprise': np.float32(0.00028807117), 'neutral': np.float32(22.563702)}"
18:19:02,fear,"{'angry': np.float32(0.00030195015), 'disgust': np.float32(1.694057e-13), 'fear': np.float32(77.31468), 'happy': np.float32(0.115457386), 'sad': np.float32(0.0055626947), 'surprise': np.float32(0.00028807117), 'neutral': np.float32(22.563702)}"
18:19:02,neutral,"{'angry': np.float32(11.104161), 'disgust': np.float32(0.00010169564), 'fear': np.float32(10.002574), 'happy': np.float32(0.0047178264), 'sad': np.float32(24.861038), 'surprise': np.float32(0.008967654), 'neutral': np.float32(54.018444)}"
18:19:02,neutral,"{'angry': np.float32(7.1013703), 'disgust': np.float32(0.00034786845), 'fear': np.float32(10.71051), 'happy': np.float32(0.011690046), 'sad': np.float32(17.445475), 'surprise': np.float32(0.015345126), 'neutral': np.float32(64.715256)}"
18:19:02,neutral,"{'angry': np.float32(7.1013703), 'disgust': np.float32(0.00034786845), 'fear': np.float32(10.71051), 'happy': np.float32(0.011690046), 'sad': np.float32(17.445475), 'surprise': np.float32(0.015345126), 'neutral': np.float32(64.715256)}"
18:19:02,neutral,"{'angry': np.float32(7.0184073), 'disgust': np.float32(0.0002834327), 'fear': np.float32(11.567096), 'happy': np.float32(0.024120409), 'sad': np.float32(29.628368), 'surprise': np.float32(0.020499522), 'neutral': np.float32(51.74123)}"
18:19:02,neutral,"{'angry': np.float32(6.7146583), 'disgust': np.float32(5.5279837e-05), 'fear': np.float32(6.312574), 'happy': np.float32(0.0027947915), 'sad': np.float32(16.812311), 'surprise': np.float32(0.005492865), 'neutral': np.float32(70.152115)}"
18:19:02,neutral,"{'angry': np.float32(16.721262), 'disgust': np.float32(8.434494e-06), 'fear': np.float32(2.9407723), 'happy': np.float32(0.0019974455), 'sad': np.float32(35.195293), 'surprise': np.float32(0.00033531737), 'neutral': np.float32(45.14033)}"
18:19:02,neutral,"{'angry': np.float32(2.624611), 'disgust': np.float32(8.4410185e-06), 'fear': np.float32(2.3136725), 'happy': np.float32(0.0028184804), 'sad': np.float32(4.009879), 'surprise': np.float32(0.020827578), 'neutral': np.float32(91.02819)}"
18:19:02,neutral,"{'angry': np.float32(8.811666), 'disgust': np.float32(5.6769964e-05), 'fear': np.float32(6.3562355), 'happy': np.float32(0.007904191), 'sad': np.float32(25.886389), 'surprise': np.float32(0.0012166696), 'neutral': np.float32(58.936535)}"
18:19:02,neutral,"{'angry': np.float32(8.811666), 'disgust': np.float32(5.6769964e-05), 'fear': np.float32(6.3562355), 'happy': np.float32(0.007904191), 'sad': np.float32(25.886389), 'surprise': np.float32(0.0012166696), 'neutral': np.float32(58.936535)}"
18:19:02,neutral,"{'angry': np.float32(2.4141455), 'disgust': np.float32(2.1918703e-07), 'fear': np.float32(3.3899505), 'happy': np.float32(0.00046486247), 'sad': np.float32(18.098915), 'surprise': np.float32(6.423946e-05), 'neutral': np.float32(76.096466)}"
18:19:02,neutral,"{'angry': np.float32(2.4141455), 'disgust': np.float32(2.1918703e-07), 'fear': np.float32(3.3899505), 'happy': np.float32(0.00046486247), 'sad': np.float32(18.098915), 'surprise': np.float32(6.423946e-05), 'neutral': np.float32(76.096466)}"
18:19:02,neutral,"{'angry': np.float32(3.849437), 'disgust': np.float32(6.3238103e-06), 'fear': np.float32(8.433786), 'happy': np.float32(0.0010076223), 'sad': np.float32(21.436106), 'surprise': np.float32(0.0024174112), 'neutral': np.float32(66.277245)}"
18:19:02,neutral,"{'angry': np.float32(3.849437), 'disgust': np.float32(6.3238103e-06), 'fear': np.float32(8.433786), 'happy': np.float32(0.0010076223), 'sad': np.float32(21.436106), 'surprise': np.float32(0.0024174112), 'neutral': np.float32(66.277245)}"
18:19:02,sad,"{'angry': np.float32(6.3167343), 'disgust': np.float32(8.370894e-05), 'fear': np.float32(11.053871), 'happy': np.float32(0.015512039), 'sad': np.float32(43.493412), 'surprise': np.float32(0.003697188), 'neutral': np.float32(39.116695)}"
18:19:02,sad,"{'angry': np.float32(6.3167343), 'disgust': np.float32(8.370894e-05), 'fear': np.float32(11.053871), 'happy': np.float32(0.015512039), 'sad': np.float32(43.493412), 'surprise': np.float32(0.003697188), 'neutral': np.float32(39.116695)}"
18:19:02,neutral,"{'angry': np.float32(1.7727418), 'disgust': np.float32(2.4820329e-06), 'fear': np.float32(1.7667892), 'happy': np.float32(0.0016750504), 'sad': np.float32(6.558087), 'surprise': np.float32(0.0019284162), 'neutral': np.float32(89.89878)}"
18:19:02,neutral,"{'angry': np.float32(4.9434757), 'disgust': np.float32(2.8860345e-06), 'fear': np.float32(5.283891), 'happy': np.float32(0.00017091313), 'sad': np.float32(12.218023), 'surprise': np.float32(0.0010230115), 'neutral': np.float32(77.55341)}"
18:19:02,neutral,"{'angry': np.float32(4.9434757), 'disgust': np.float32(2.8860345e-06), 'fear': np.float32(5.283891), 'happy': np.float32(0.00017091313), 'sad': np.float32(12.218023), 'surprise': np.float32(0.0010230115), 'neutral': np.float32(77.55341)}"
18:19:03,neutral,"{'angry': np.float32(5.330253), 'disgust': np.float32(2.9065146e-05), 'fear': np.float32(9.758096), 'happy': np.float32(0.007906756), 'sad': np.float32(23.371132), 'surprise': np.float32(0.007941837), 'neutral': np.float32(61.524647)}"
18:19:03,neutral,"{'angry': np.float32(5.420986), 'disgust': np.float32(2.591715e-05), 'fear': np.float32(1.7363203), 'happy': np.float32(0.0039506834), 'sad': np.float32(10.7618265), 'surprise': np.float32(0.0041213715), 'neutral': np.float32(82.07277)}"
18:19:03,neutral,"{'angry': np.float32(5.420986), 'disgust': np.float32(2.591715e-05), 'fear': np.float32(1.7363203), 'happy': np.float32(0.0039506834), 'sad': np.float32(10.7618265), 'surprise': np.float32(0.0041213715), 'neutral': np.float32(82.07277)}"
18:19:03,neutral,"{'angry': np.float32(5.420986), 'disgust': np.float32(2.591715e-05), 'fear': np.float32(1.7363203), 'happy': np.float32(0.0039506834), 'sad': np.float32(10.7618265), 'surprise': np.float32(0.0041213715), 'neutral': np.float32(82.07277)}"
18:19:03,fear,"{'angry': np.float32(0.00018951992), 'disgust': np.float32(2.902767e-15), 'fear': np.float32(84.22989), 'happy': np.float32(0.16117255), 'sad': np.float32(0.0004883015), 'surprise': np.float32(4.972749e-05), 'neutral': np.float32(15.608213)}"
18:19:03,fear,"{'angry': np.float32(0.00011852254), 'disgust': np.float32(5.454791e-16), 'fear': np.float32(80.86584), 'happy': np.float32(0.14017159), 'sad': np.float32(0.00042226934), 'surprise': np.float32(3.725101e-05), 'neutral': np.float32(18.993412)}"
18:19:03,fear,"{'angry': np.float32(0.00014898801), 'disgust': np.float32(1.0430821e-15), 'fear': np.float32(84.619156), 'happy': np.float32(0.09002487), 'sad': np.float32(0.00047778536), 'surprise': np.float32(4.8822898e-05), 'neutral': np.float32(15.290147)}"
18:19:03,fear,"{'angry': np.float32(0.00014898801), 'disgust': np.float32(1.0430821e-15), 'fear': np.float32(84.619156), 'happy': np.float32(0.09002487), 'sad': np.float32(0.00047778536), 'surprise': np.float32(4.8822898e-05), 'neutral': np.float32(15.290147)}"
18:19:03,fear,"{'angry': np.float32(8.636577e-05), 'disgust': np.float32(2.9254464e-16), 'fear': np.float32(83.86897), 'happy': np.float32(0.016394112), 'sad': np.float32(0.00068633864), 'surprise': np.float32(6.155437e-05), 'neutral': np.float32(16.113813)}"
18:19:03,fear,"{'angry': np.float32(8.636577e-05), 'disgust': np.float32(2.9254464e-16), 'fear': np.float32(83.86897), 'happy': np.float32(0.016394112), 'sad': np.float32(0.00068633864), 'surprise': np.float32(6.155437e-05), 'neutral': np.float32(16.113813)}"
18:19:03,fear,"{'angry': np.float32(8.003666e-05), 'disgust': np.float32(3.7607715e-16), 'fear': np.float32(86.32769), 'happy': np.float32(0.011040256), 'sad': np.float32(0.0007508082), 'surprise': np.float32(4.0244307e-05), 'neutral': np.float32(13.660402)}"
18:19:03,fear,"{'angry': np.float32(8.003666e-05), 'disgust': np.float32(3.7607715e-16), 'fear': np.float32(86.32769), 'happy': np.float32(0.011040256), 'sad': np.float32(0.0007508082), 'surprise': np.float32(4.0244307e-05), 'neutral': np.float32(13.660402)}"
18:19:03,fear,"{'angry': np.float32(6.140498e-05), 'disgust': np.float32(4.502573e-16), 'fear': np.float32(87.732124), 'happy': np.float32(0.013968545), 'sad': np.float32(0.0006829206), 'surprise': np.float32(3.0516436e-05), 'neutral': np.float32(12.253127)}"
18:19:03,fear,"{'angry': np.float32(7.3178446e-05), 'disgust': np.float32(8.8228916e-16), 'fear': np.float32(86.22299), 'happy': np.float32(0.0054513495), 'sad': np.float32(0.0018641603), 'surprise': np.float32(2.5732159e-05), 'neutral': np.float32(13.76959)}"
18:19:03,fear,"{'angry': np.float32(0.00011902147), 'disgust': np.float32(2.2326217e-15), 'fear': np.float32(79.17086), 'happy': np.float32(0.0038794067), 'sad': np.float32(0.0040006135), 'surprise': np.float32(0.00010122466), 'neutral': np.float32(20.821041)}"
18:19:03,fear,"{'angry': np.float32(0.00011633059), 'disgust': np.float32(2.3080055e-15), 'fear': np.float32(77.360794), 'happy': np.float32(0.0027181213), 'sad': np.float32(0.005957614), 'surprise': np.float32(9.7390475e-05), 'neutral': np.float32(22.63032)}"
18:19:03,fear,"{'angry': np.float32(0.00014355697), 'disgust': np.float32(5.8546765e-15), 'fear': np.float32(73.18831), 'happy': np.float32(0.002521478), 'sad': np.float32(0.010652044), 'surprise': np.float32(0.00015861192), 'neutral': np.float32(26.798222)}"
